id,name,lat,long
HCM_00439,Cà Phê Maison Marou French,10.7695926,106.6978674
HCM_00440,Nhà Hàng Ly Clu,10.7806711,106.6933297
HCM_00441,Nhà Hàng Non La Guys,10.7682032,106.694152
HCM_00442,Bánh Gạo Hàn Quốc & Đồ Uống,10.7636383,106.695587
HCM_00443,Cháo dinh dưỡng Tương Lai,10.7749826,106.6477087
HCM_00444,Nhà Hàng Bún Chả Phố Cổ,10.7990306,106.6863857
HCM_00445,Nhà Hàng Royal Saigon,10.7658624,106.6909327
HCM_00446,Cháo Tám Hói,10.755777,106.6780371
HCM_00447,Cà Phê Yamamoto Mattcha,10.7663744,106.6937208
HCM_00448,Khách Sạn Thanh Long,10.7704304,106.650936
HCM_00449,Khách Sạn Phong Phú,10.7653838,106.6464589
HCM_00450,Khách Sạn Hồng Nam,10.7661099,106.6423358
HCM_00451,Khách sạn Phương Vy,10.7629047,106.6584279
HCM_00452,Khách Sạn Kim Hương,10.7592294,106.6562423
HCM_00453,Khách sạn Phương Loan,10.763312,106.6591468
HCM_00454,Cà Phê [a],10.790421,106.69669
HCM_00455,Nhà Hàng Út Cà Mau,10.7618187,106.6808856
HCM_00456,Cà Phê 27,10.775562,106.6886975
HCM_00457,Quán Bar Winking Seal Bia,10.7690299,106.69696
HCM_00458,Sumo BBQ,10.7706899,106.6812507
HCM_00459,Nhà Hàng Saigon Night,10.7753264,106.6975453
HCM_00460,Cà Phê Cafio,10.7684996,106.6968797
HCM_00461,Nhà Hàng Busan,10.7942779,106.6958784
HCM_00462,Cà Phê Yên,10.7757455,106.6862278
HCM_00463,Cà Phê Fanny,10.769282,106.6962621
HCM_00464,Khách Sạn Thanh Vy,10.7704573,106.6508045
HCM_00465,Khách Sạn Thanh Loan,10.7659087,106.6446124
HCM_00466,Jovia Hotel,10.773632,106.6964836
HCM_00467,Cục Gạch Quán,10.7929997,106.6889296
HCM_00468,Khách Sạn Lee,10.7677146,106.6944025
HCM_00469,Quán Ăn Gia Đình,10.7783736,106.6865896
HCM_00470,Nhà Hàng Veggi,10.7682015,106.69456
HCM_00471,Cafe Mai,10.7653372,106.6952758
HCM_00472,Khách Sạn Beautiful Saigon 3,10.7681309,106.6941523
HCM_00473,Cà Phê La Maison,10.7920945,106.6810142
HCM_00474,Khách Sạn Le Le,10.7689685,106.6941923
HCM_00475,thuận đức,10.7678112,106.6929571
HCM_00476,Nhà Hàng Stake House,10.7678723,106.6978604
HCM_00477,គុយទាវ Hong Phat,10.7714656,106.6833353
HCM_00478,Khách Sạn Hoàng Nam,10.7523812,106.6670749
HCM_00479,Cà Phê Milestone,10.7639372,106.6929265
HCM_00480,Phở Bác Hai,10.764493,106.6942283
HCM_00481,Kingdom Beer Club,10.7955684,106.666838
HCM_00482,Nhà Hàng Mùa Vàng,10.7776498,106.661955
HCM_00483,Cửa hàng Pizza Esspy,10.7658354,106.6898055
HCM_00484,Khách Sạn Phong Phú,10.7639963,106.6618047
HCM_00485,Khách Sạn Tyna,10.7637329,106.6954621
HCM_00486,Cà Phê 55 Đặng Văn Ngữ,10.7933593,106.6687077
HCM_00487,Trà Sữa Bò Mập,10.7888074,106.6879075
HCM_00488,Nhà Hàng Vietheritage,10.7781095,106.6907907
HCM_00489,Nhà Hàng Five Oysters,10.7659253,106.6909232
HCM_00490,Cà Phê StoryM,10.7939098,106.6895222
HCM_00491,Nhà Hàng Ấn Độ Natraj,10.7712663,106.6898911
HCM_00492,Cửa Hàng Bánh Mì 37,10.7707164,106.6926468
HCM_00493,Bún riêu Nguyễn Cảnh Chân,10.7580032,106.6888134
HCM_00494,Cà Phê G,10.7998946,106.6525444
HCM_00495,Cà Phê Cy Cy,10.7869702,106.6922405
HCM_00496,Nhà Hàng Việt Chay,10.7901879,106.6841344
HCM_00497,Phở Chay Nhu,10.7869978,106.6922059
HCM_00498,Cà Phê Nấm Linh Chi,10.7917412,106.6829269
HCM_00499,Nhà Hàng Quán Bar Góc Phố,10.7674775,106.6940604
HCM_00500,Cà Phê Oto,10.7861339,106.6845894
HCM_00501,Quán Cà Phê Vừng Ơi Mở Ra,10.7808812,106.6901913
HCM_00502,Cafe De Nam - C4 Cafe,10.778591,106.6862712
HCM_00503,Quán Ăn Dương Thành,10.7559138,106.6465668
HCM_00504,Khách Sạn California,10.7625023,106.6927382
HCM_00505,Cà Phê Ban Mê,10.7861288,106.6715369
HCM_00506,BAN MÊ,10.7846772,106.6749402
HCM_00507,Quán Cà Phê Ban Mê,10.7811188,106.6705337
HCM_00508,Lẩu Mắm 140,10.797736,106.6781763
HCM_00509,Bánh Canh Trảng Bàng Cô Ba,10.7963491,106.6859114
HCM_00510,Nhà Hàng Lẩu Dê Cây Dừa 2,10.7383128,106.6220743
HCM_00511,Khách Sạn Little Brick,10.7721864,106.6903094
HCM_00512,Cà Phê Snob,10.7666766,106.6944217
HCM_00513,Khách Sạn C Central,10.7677198,106.6946223
HCM_00514,Cà Phê Fugashin,10.7788136,106.6925847
HCM_00515,Cà Phê Language Exchange,10.7899533,106.67914
HCM_00516,Ẩm Thực Chay Chân Nhu II,10.7650979,106.6948465
HCM_00517,Cà Phê Xì Gòn Phố,10.7743249,106.6691061
HCM_00518,Quán Misaki Coffee & Sushi Box,10.7747072,106.6621826
HCM_00519,Cho Thuê Căn Hộ Khách Sạn An Nhiên 1,10.7913245,106.6976414
HCM_00520,Nhà Hàng The Fish Sauce,10.7811468,106.6994239
HCM_00521,Khách Sạn Duy Tân,10.7346023,106.6736535
HCM_00522,Cà Phê Và Board Game,10.7672286,106.6964802
HCM_00523,Nhà Hàng San San,10.7909994,106.664387
HCM_00524,Thịt chó,10.785952,106.6631918
HCM_00525,Khách Sạn Lily's,10.7668923,106.693791
HCM_00526,Night Time Food Stalls,10.7832393,106.6711962
HCM_00527,Starbucks,10.7710508,106.6939121
HCM_00528,Pizza Hut,10.7873014,106.6637587
HCM_00529,Khách Sạn Fullmoon,10.7687039,106.6938307
HCM_00530,Bò Né,10.790706,106.6643434
HCM_00531,Night Food Stall,10.7874143,106.663505
HCM_00532,Cà Phê Yoyo Acoustic,10.777269,106.6899754
HCM_00533,Quán Bún Đậu Nhà Tôi 2,10.7392419,106.6913389
HCM_00534,Khách Sạn Song Anh,10.773506,106.6983461
HCM_00535,Quán Bún Đậu Nhà Tôi 2,10.739051,106.690432
HCM_00536,Nhà Hàng Cơm Chay,10.7848645,106.6626838
HCM_00537,Quán Trang,10.775254,106.6296198
HCM_00538,Nhà Hàng Broken Rice Meals,10.7881045,106.6644754
HCM_00539,Nhà Hàng Roasted Dogs,10.7871367,106.6643589
HCM_00540,Cà Phê Thảo Nguyên,10.7380857,106.6921318
HCM_00541,Khách Sạn Sasa,10.7667087,106.6939549
HCM_00542,Nhà Hàng Song Ngư,10.7726596,106.6896406
HCM_00543,Cà Phê FM,10.7787422,106.6626231
HCM_00544,Phố Nhật Quán,10.7653734,106.6968847
HCM_00545,Cửa Hàng Tteok-bokki,10.7961773,106.6748089
HCM_00546,Nhà Hàng Ichiba Sushi,10.7925044,106.6810624
HCM_00547,Cà Phê Mang Đi Effoc,10.7923469,106.6814737
HCM_00548,Highlands Coffee,10.7882519,106.6852952
HCM_00549,Nhà Hàng Food House,10.7851216,106.6888205
HCM_00550,Nhà Hàng Thế Giới Hải Sản,10.7857006,106.6904759
HCM_00551,Nhà Hàng Rắn Biển 6,10.7839859,106.6922466
HCM_00552,Nhà Hàng Bông Súng,10.7782363,106.6990416
HCM_00553,Cà Phê The Yellow Chair Specialty,10.7780582,106.6908927
HCM_00554,Phở Cao Vân,10.7847219,106.6994425
HCM_00555,Nhà hàng Baoz Dimsum,10.7531751,106.6696534
HCM_00556,Phở Hòa Pasteur,10.7868014,106.689046
HCM_00557,Khách Sạn Platinum,10.7719161,106.6955768
HCM_00558,Cà Phê Snob,10.7700226,106.6862092
HCM_00559,Khách Sạn Sunland,10.7622555,106.6961083
HCM_00560,Phở Quỳnh,10.76755,106.6905896
HCM_00561,Cà Phê Vee Ayy,10.7598947,106.690293
HCM_00562,Cà Phê Ichi Cat,10.7912198,106.6891855
HCM_00563,Domino's,10.7685858,106.6839223
HCM_00564,Nhà Hàng Gà Cơ Bắp,10.7861286,106.6713635
HCM_00565,Nhà Hàng Nướng BBQ,10.7782143,106.6807768
HCM_00566,Cơm Tấm 419,10.759614,106.6789833
HCM_00567,Quán Phở Hoa,10.7807274,106.6955072
HCM_00568,Cơm Tấm 419,10.7582104,106.6769392
HCM_00569,Cà Phê Boca,10.7451849,106.6356582
HCM_00570,Cà Phê Cũ,10.7999408,106.6592725
HCM_00571,Cà Phê Cá Mát Xa,10.7432365,106.6835587
HCM_00572,Nhà Hàng Secret Garden,10.7773229,106.6998263
HCM_00573,Đồ Ăn Đường Phố,10.7635671,106.6953841
HCM_00574,Nhà Hàng La Fiesta,10.7691924,106.6972256
HCM_00575,Khách Sạn Elios,10.7682017,106.6926014
HCM_00576,Công viên Hoa hồng,10.766783,106.6597925
HCM_00577,Cà Phê Nguyên Chất,10.7919166,106.672422
HCM_00578,Nhà hàng Hương Huyền,10.7369559,106.6571496
HCM_00579,Cà Phê Gao Trần,10.749857,106.6606372
HCM_00580,Quán Lẩu Bàu Sen,10.7576984,106.678182
HCM_00581,Nhà Hàng Ấn Độ Baba's Kitchen,10.7666611,106.6921932
HCM_00582,Khách Sạn Phát,10.7640661,106.6409571
HCM_00583,Chè Tường Phong,10.7515701,106.6649919
HCM_00584,Cà Phê Cao Nguyên,10.7647297,106.6906483
HCM_00585,Nhà Hàng Phúc Quang Chay,10.770467,106.6908778
HCM_00586,Tay Do Shin Q8,10.7342222,106.6543259
HCM_00587,Mì Quảng Cô Lý,10.7913998,106.6740218
HCM_00588,Nhà Khách Tao Đàn,10.7748122,106.6974154
HCM_00589,法國麵包,10.7566907,106.6761001
HCM_00590,Thiêm Huy Mì Gia,10.7551247,106.6727659
HCM_00591,Highlands Coffee,10.7681926,106.6675924
HCM_00592,McDonald's,10.7684342,106.6679947
HCM_00593,Cà Phê The Note,10.765998,106.6911254
HCM_00594,Cà Phê F.r.i.e.n.d.s,10.7736665,106.6977599
HCM_00595,Khách Sạn Thanh Liêm,10.7677464,106.6933762
HCM_00596,Nhà Hàng Thái Blah Blah,10.7613958,106.6898965
HCM_00597,Khách Sạn Trung Nam,10.7489831,106.6884727
HCM_00598,Really Amazing Duck,10.7628938,106.664532
HCM_00599,Cà Phê KDK,10.786663,106.6561711
HCM_00600,Nhà Hàng Yummy And Cheap!,10.7673128,106.6931455
HCM_00601,Quán Bún Đậu Nhà Tôi,10.7534575,106.673872
HCM_00602,Khách Sạn Cat,10.7714872,106.6963045
HCM_00603,Khách Sạn Ngọc Linh 2,10.7670212,106.6907062
HCM_00604,Khách Sạn Cao Sơn,10.7976719,106.6902386
HCM_00605,Đại Lý Internet Game One,10.7974,106.6890401
HCM_00606,Lắk Kêu Quán,10.7606445,106.6441647
HCM_00607,Starbucks,10.7765973,106.6836767
HCM_00608,Highlands Coffee,10.7759148,106.6853912
HCM_00609,Cà Phê Zone69,10.7769189,106.6907865
HCM_00610,Bánh Mì Hòa Mã,10.7703143,106.6817473
HCM_00611,Hanuri,10.7756575,106.6872429
HCM_00612,Nhà Hàng 3 Lá,10.7625131,106.6898195
HCM_00613,Nhà Hàng Lẩu và Nướng Grill Riverside,10.7939164,106.6862258
HCM_00614,Khách Sạn Hoàng Ngân,10.7714947,106.6900677
HCM_00615,Khách Sạn Queen Ann,10.7710074,106.6894162
HCM_00616,Cà Phê T’s,10.7909622,106.6723935
HCM_00617,Nhà Hàng May And Lounge,10.7711838,106.6896281
HCM_00618,Thuận Tuấn,10.7854835,106.6813645
HCM_00619,Nhà Hàng Chay An Lạc,10.7687422,106.6941956
HCM_00620,Nhà Hàng Dinh Y,10.7663544,106.6888404
HCM_00621,Nhà Hàng Margherita,10.768706,106.6942217
HCM_00622,King BBQ Buffet,10.771603,106.6698119
HCM_00623,Bún thịt nướng Kiều Bảo,10.7651333,106.6948075
HCM_00624,Cửa Hàng Bánh Tráng Mè,10.7877135,106.6597965
HCM_00625,Quán Bún Bò Huế Nhung,10.7893915,106.6893498
HCM_00626,Phở Phú Vương,10.7959638,106.6659284
HCM_00627,Saigon Grill Restaurant,10.7769262,106.6993038
HCM_00628,Cà Phê Today,10.7884038,106.6580522
HCM_00629,Cà Phê Cây bàng,10.794006,106.6625395
HCM_00630,Cà Phê Hùng Mập,10.7943037,106.662569
HCM_00631,Cà Phê 1076,10.7927795,106.6624913
HCM_00632,Highlands Coffee,10.7918613,106.691736
HCM_00633,Khách Sạn Du Xuân,10.7922033,106.6912585
HCM_00634,Phở Rạch Giá,10.7900563,106.6890386
HCM_00635,Cà Phê Lavida,10.78946,106.6893883
HCM_00636,Cà Phê BoBaPo Taiwan Lattea,10.7892856,106.6893096
HCM_00637,Trà Sữa Bubble House,10.7925062,106.6779109
HCM_00638,Cơm Tấm Sườn Chéo,10.79202,106.6779386
HCM_00639,Cà Phê BoBaPop Taiwan Lattea,10.7873053,106.678563
HCM_00640,Cà Phê Bon,10.7626193,106.6706383
HCM_00641,Nhà Hàng KingBBQ,10.7658219,106.6674187
HCM_00642,Burger King,10.7672988,106.667094
HCM_00643,Cà Phê Mosskafe,10.7680764,106.6671904
HCM_00644,Cà Phê Saigon,10.7700349,106.6662467
HCM_00645,Cửa Hàng Bánh Mì Hà Nội,10.775821,106.6671148
HCM_00646,Cà Phê Su Shi,10.7809955,106.6694159
HCM_00647,Phúc Long,10.7680977,106.6951653
HCM_00648,The Vintage Emporium,10.7901969,106.6992996
HCM_00649,Highlands Coffee,10.7709971,106.6698176
HCM_00650,Phúc Long,10.770752,106.6696741
HCM_00651,Starbucks,10.7703199,106.6701368
HCM_00652,Trà Sữa Hot & Cold,10.7705333,106.6699142
HCM_00653,Tealive,10.7710761,106.6696352
HCM_00654,Royaltea,10.7705939,106.6698283
HCM_00655,Trà Sữa R&B,10.7704095,106.6698015
HCM_00656,Cà Phê Bumba,10.7705438,106.6697586
HCM_00657,Cà Phê Doraemond Tofu,10.7704648,106.6696191
HCM_00658,Buffalo Wild Wings,10.7706888,106.6696459
HCM_00659,Texas Chicken,10.7706967,106.6695655
HCM_00660,Nhà Hàng Al Fresco's,10.7705728,106.6694099
HCM_00661,Nhà Hàng Món Việt 88,10.7705228,106.6694743
HCM_00662,Nhà Hàng MK,10.77042,106.6695789
HCM_00663,Nhà Hàng Lẩu Hoàng Yến,10.7704859,106.6694797
HCM_00664,Nhà Hàng Hoàng Yến Buffet,10.7704543,106.6695226
HCM_00665,Nhà Hàng Lẩu Mắm Bà Dú,10.7704121,106.6696513
HCM_00666,Lẩu Bò Vivu Sài Gòn,10.7707915,106.6694823
HCM_00667,Dairy Queen,10.7707994,106.6696084
HCM_00668,The Pizza Company,10.770694,106.6697211
HCM_00669,Sumo BBQ,10.7708679,106.6696808
HCM_00670,Nhà Hàng Hutong,10.7706822,106.6699517
HCM_00671,Nhà Hàng Osaka Osho,10.770528,106.6698042
HCM_00672,Nhà Hàng Pastamania,10.7708205,106.669536
HCM_00673,Nhà Hàng Shabu Ya,10.7703778,106.6696111
HCM_00674,Thai Express,10.7707915,106.6696728
HCM_00675,Nhà Hàng Kohako Sushi,10.7707625,106.6695252
HCM_00676,Tasiki BBQ,10.7704885,106.6698605
HCM_00677,Nhà Hàng Crystal Jade,10.7707599,106.6693616
HCM_00678,Nhà Hàng Khao Lao,10.7707639,106.6698726
HCM_00679,Trà Sữa Yu Tang,10.7707889,106.6697264
HCM_00680,Nhà Hàng Kichi Kichi,10.7704543,106.6698793
HCM_00681,Nhà Hàng Hải Sản Chang Kang Kung,10.7707494,106.6695065
HCM_00682,Nhà Hàng Sushi Kei,10.7708996,106.6695065
HCM_00683,Nhà Hàng Aka House,10.770889,106.6696084
HCM_00684,Nhà Hàng Seoul Garden,10.7706334,106.6698981
HCM_00685,Nhà Hàng Dolpan Sam,10.7704305,106.6698659
HCM_00686,Nhà Hàng Gogi Hose,10.770694,106.6693616
HCM_00687,Lotteria,10.7703989,106.669764
HCM_00688,Jollibee,10.7707599,106.6694019
HCM_00689,Cà Phê Hill Street,10.7703805,106.6696674
HCM_00690,Nhà Hàng Nihao,10.7704095,106.6698498
HCM_00691,Nhà Hàng Nam Bento,10.770449,106.6699276
HCM_00692,Nhà Hàng Aka Sushi House,10.7706334,106.6694555
HCM_00693,Nhà Hàng Hotpot,10.7706282,106.669485
HCM_00694,Nhà Hàng 48 Bistro,10.7714338,106.691936
HCM_00695,Nhà Hàng Don Chicken,10.7720053,106.692075
HCM_00696,Nhà Hàng Meat & Meet,10.7714463,106.692749
HCM_00697,Sculpture Garden,10.7747342,106.6938172
HCM_00698,Pasteur Street Brewing Co,10.7739304,106.6973809
HCM_00699,Bún bò Huế Chú Hà,10.7716935,106.6856775
HCM_00700,Hủ Tiếu Xướng Ống Sa Đéc,10.7958109,106.6955234
HCM_00701,Nhà Hàng Thai Street & Rooftop Bar,10.769648,106.6978176
HCM_00702,Quán Phở Hùng,10.764853,106.6876056
HCM_00703,Cà Phê Royaltea,10.7711166,106.6933398
HCM_00704,Khách Sạn Khói 2,10.7663971,106.6901566
HCM_00705,Quán Cơm Tấm Thuận Kiều,10.769197,106.689399
HCM_00706,Khách Sạn Hotel Des Arts Saigon,10.7820238,106.6971407
HCM_00707,Khách Sạn Giang Sơn 2,10.767188,106.6908866
HCM_00708,Sushi tei,10.7727313,106.6954152
HCM_00709,Quán Cà Phê Mellower,10.7786352,106.699858
HCM_00710,Nhà Hàng Tokyo Deli,10.7692726,106.6697555
HCM_00711,Domino's,10.7617812,106.6683576
HCM_00712,Cầu Đi Bộ Số 7,10.7458291,106.6543332
HCM_00713,Phở Bò Phú Gia,10.7863243,106.6845743
HCM_00714,Khách Sạn Aloha Saigon,10.766626,106.6911933
HCM_00715,Cà Phê Bệt,10.7798794,106.6983062
HCM_00716,Nhà Hàng Nhật Bản Sukiya,10.7843158,106.691878
HCM_00717,Nhà Hàng Zeytun,10.7660019,106.6910157
HCM_00718,Cà Phê Hạnh,10.7636548,106.6897678
HCM_00719,Quán Ăn Gia Khang,10.7608622,106.6987086
HCM_00720,Cà Phê Thức,10.7784297,106.6982091
HCM_00721,Lotteria,10.7596558,106.661446
HCM_00722,Jollibee,10.7596013,106.6614645
HCM_00723,Khách Sạn Silverland Yến,10.774313,106.6961892
HCM_00724,Cửa Hàng Pizza,10.7644192,106.6952576
HCM_00725,Cửa Hàng Đồ Chay Phước Duyên,10.7549721,106.6839695
HCM_00726,Khách Sạn Thiên Hải,10.7722708,106.6951346
HCM_00727,Quán Hủ Tíu Chay,10.7545068,106.6416815
HCM_00728,Nhà Hàng Anh Mập,10.767438,106.6927451
HCM_00729,Trà Sữa Phúc Long,10.7830975,106.6961727
HCM_00730,Weed Kush Vietnam,10.7662989,106.6913831
HCM_00731,Nhà Hàng Đất Phương Nam,10.7898909,106.6867863
HCM_00732,Khách Sạn Khánh Nguyên,10.771437,106.6621087
HCM_00733,Cà Phê Story,10.7511619,106.6492783
HCM_00734,Cà Phê Journeys Sandwich Bistro,10.7730051,106.6984535
HCM_00735,Khách Sạn NoGias,10.7604422,106.6932257
HCM_00736,Nhà Hàng Amazing Bún Thịt Nướng,10.7720975,106.6859856
HCM_00737,Nhà Hàng Cơm Nhiều Singapore,10.7711826,106.6700525
HCM_00738,Cà Phê Trend'ora,10.7744725,106.6682706
HCM_00739,hey sugar,10.7837369,106.6967649
HCM_00740,Tea Time,10.7755232,106.6675269
HCM_00741,Nhà Hàng Tân Hải Vân,10.769362,106.6902884
HCM_00742,Căn nhà số 7,10.7812901,106.6913724
HCM_00743,Nhà Hàng Dì Năm Sa Đéc,10.7682523,106.6868828
HCM_00744,Tiệm Bánh Ngọt Pháp,10.7724185,106.6964525
HCM_00745,Cà Phê Passio,10.7655414,106.6750252
HCM_00746,Lotteria,10.767519,106.6740569
HCM_00747,Cà Phê Tùng,10.7695426,106.6735634
HCM_00748,Cà Phê Viva Star,10.7709681,106.6727762
HCM_00749,Phở Hưng,10.7724516,106.6724168
HCM_00750,Khách Sạn Minh Hiếu,10.7725544,106.6720547
HCM_00751,Khách Sạn Linh Giang 2,10.7729391,106.6718683
HCM_00752,Khách Sạn Hoa Hướng Dương,10.7729891,106.671828
HCM_00753,Nhà Hàng Đông Hồ Eden,10.7736096,106.671824
HCM_00754,Cà Phê HD,10.7735952,106.6715209
HCM_00755,Khách Sạn Ánh Dương,10.7729443,106.6711467
HCM_00756,Khách Sạn Ngọc Yên,10.7728179,106.6709121
HCM_00757,Khách Sạn Đức Thiện,10.772748,106.6704896
HCM_00758,Khách Sạn Minh Hải,10.7727072,106.6703998
HCM_00759,Trà Sữa R&B,10.7730866,106.6690265
HCM_00760,Khách Sạn Yến Trang 2,10.7733672,106.6688682
HCM_00761,Mì Cay Sasin,10.773632,106.668777
HCM_00762,Trà Sữa Bobapop,10.7738086,106.6684096
HCM_00763,Cà Phê The Factory,10.7739206,106.6685705
HCM_00764,Nhà Hàng Kichi Kichi,10.7773301,106.6661773
HCM_00765,Cà Phê 003,10.7628194,106.6724449
HCM_00766,Bánh Xèo Miền Trung,10.7636547,106.6723967
HCM_00767,Sườn Trà Singapore,10.7664112,106.665067
HCM_00768,Cà Phê Simplicity,10.7662225,106.6647282
HCM_00769,Khách Sạn City House,10.7948549,106.6721246
HCM_00770,Cà Phê Vika,10.7778709,106.6810988
HCM_00771,Quán Phở 179,10.7484389,106.616606
HCM_00772,Vườn Chay Giác Duyên,10.7927472,106.6912041
HCM_00773,Jollibee,10.7751044,106.6904933
HCM_00774,The Coffee Bean & Tea Leaf,10.7642634,106.6823171
HCM_00775,The Coffee Bean & Tea Leaf,10.7743178,106.6884686
HCM_00776,Nhà Hàng Mekong Kitchen,10.7678212,106.6981206
HCM_00777,Quán Miến Kỳ Đồng,10.7830309,106.6821367
HCM_00778,The Coffee House,10.7691405,106.694594
HCM_00779,Nhà Hàng Zeus,10.7660671,106.6896212
HCM_00780,Nhà Hàng Đèn Lồng,10.7696483,106.6907927
HCM_00781,Khách Sạn E,10.7673825,106.6914225
HCM_00782,Khách Sạn Comfortable Nguyễn Trãi,10.7631948,106.6857375
HCM_00783,Nhà Hàng Ghém,10.7782608,106.6982021
HCM_00784,Cà Phê Hot,10.7460794,106.652079
HCM_00785,Quán Cơm Tấm Hoàng Minh,10.7685143,106.6950275
HCM_00786,Quán Cơm Chay Trí Đức,10.7566626,106.6781801
HCM_00787,Trà Sữa Bocha,10.7590965,106.6840063
HCM_00788,Nhà Hàng Sushi MH,10.7591014,106.6839301
HCM_00789,Cà Phê Vườn Thảo Mộc Nhật Nguyệt,10.7817169,106.6633569
HCM_00790,Bếp Bà Mập,10.7547318,106.6924365
HCM_00791,Cộng Cà Phê,10.7681879,106.6968711
HCM_00792,Khách Sạn Bùi Viện,10.7666219,106.6919821
HCM_00793,Quán Bánh Canh Phan Rang 128,10.7855681,106.6663692
HCM_00794,Khách Sạn White Lion,10.7689872,106.6832351
HCM_00795,Cà Phê Royaltea,10.7901265,106.6406975
HCM_00796,Bít tết Lục Nguyên,10.7523968,106.6671581
HCM_00797,Quán Phở 32,10.7714039,106.6923216
HCM_00798,Nhà Hàng Cơm Chay Mani,10.7718307,106.6858164
HCM_00799,King Ẩm Thực,10.7425162,106.6357323
HCM_00800,The Coffee House,10.7836677,106.6946963
HCM_00801,Quán Bar Phoenix,10.7621352,106.6749645
HCM_00802,Nhà Hàng Món Ăn Italian,10.762322,106.674923
HCM_00803,Nhà Hàng Denny's,10.7620841,106.6751703
HCM_00804,Khách Sạn Thiên Tú,10.7670326,106.6935716
HCM_00805,Happy Life Bar,10.7672164,106.6940364
HCM_00806,U Coffee,10.7949956,106.6411388
HCM_00807,Cà Phê Điện,10.7701347,106.6536889
HCM_00808,Nhà Hàng Lẩu Dê,10.7359988,106.670776
HCM_00809,Công Viên Dương 4,10.7361566,106.6705626
HCM_00810,Quán Cơm Tấm Đỗ Phủ,10.7878775,106.6772371
HCM_00811,Khách Sạn Tagahome,10.7614729,106.6982129
HCM_00812,Nhà Hàng Bếp Chay,10.7873192,106.690913
HCM_00813,Khách Sạn Kim Khởi,10.7685407,106.6930816
HCM_00814,Cà Phê Aptea,10.7687698,106.6846285
HCM_00815,Khách Sạn Blue River,10.7674193,106.691199
HCM_00816,Cà Phê Passio,10.7892303,106.6962962
HCM_00817,Gà Quay Kiểu Pháp - Picoti Rotisserie,10.7655072,106.6900295
HCM_00818,Banh Canh Cua 14,10.7593678,106.6802421
HCM_00819,Cà Phê Egg,10.7665192,106.6920803
HCM_00820,Cà Phê Nhà Hàng Journeys Sandwich,10.7701374,106.6923417
HCM_00821,Tiệm Mì Vịt Tiềm,10.7662615,106.6963583
HCM_00822,Trung Nguyên Coffee,10.7903661,106.6973349
HCM_00823,Nhà Hàng Thái Hjh Basiroh,10.7717555,106.6969429
HCM_00824,Highlands Coffee,10.7692864,106.6980978
HCM_00825,Khách Sạn Bích Duyên,10.7674363,106.6911432
HCM_00826,Quán Bún Bò Gánh,10.7795156,106.6929136
HCM_00827,Hội Quán Game Thủ Internet,10.7299972,106.6207975
HCM_00828,Nhà Cà phê Du Lich,10.7972126,106.6776541
HCM_00829,Khách Sạn Thanh Tùng,10.7967439,106.6260862
HCM_00830,Khách Sạn OYO 111 Apa Saigon,10.7912595,106.6900134
HCM_00831,Highlands Coffee,10.7956074,106.6297108
HCM_00832,Khách Sạn Saigoncity,10.7685514,106.6933595
HCM_00833,Nhà Hàng The Daun,10.7713719,106.6968416
HCM_00834,Bún Thịt Nướng - Chị Tuyền,10.7619455,106.6935584
HCM_00835,Cà Phê Thống Nhất,10.7665978,106.6796218
HCM_00836,Khách Sạn Thái Anh 1,10.7972794,106.6893767
HCM_00837,Khách Sạn Thái Anh 2,10.7971736,106.6886218
HCM_00838,Cà Phê Amazing,10.7732655,106.6990709
HCM_00839,Brick & Barrel,10.769485,106.6979082
HCM_00840,Điểm Cung Cấp Dịch Vụ Internet Inthenet,10.7615602,106.6683719
HCM_00841,Nhà Hàng Veggie Saigon,10.7634372,106.6958344
